brand_name,date,currency,sales_channel,transaction_timestamp,order_created_at,order_updated_at,order_id,order_name,country,region,billing_country,billing_province,billing_city,order_tags,product_id,product_title,product_tags,product_type,variant_title,gross_sales,net_sales,total_sales,orders,returns_inr,return_rate,items_sold,items_returned,avg_order_value,new_customer_orders,returning_customer_orders,avg_items_per_order,discounts_inr,sku,customer_sale_type,customer_id,shipping_country
Brand B,2/16/2026,INR,Draft Orders,2026-02-16 17:50:13+00:00,2026-02-16 17:50:13+00:00,2026-02-17 08:33:51+00:00,917557000000000.00,#5252,United States,Usa,United States,,,,7.92E+12,sara,"bestseller_12feb, Category_Lehenga, Category_Lehenga Set, Couture Express, Fanah, Fanah_women, festive, Him_25aug, new arrivals, Shipping-6k, Women-10k-Shipping, Womenswear",Lehenga,M,21350000,0,20300000,144,0,0,1,,175000,1,,1,0,MMAW25W-940,First-time,9147510000000.00,United States
Brand B,2/7/2026,INR,Online Store,2026-02-06 22:11:09+00:00,2026-02-06 22:11:11+00:00,2026-02-10 12:36:54+00:00,6983520000000.00,#5196,United States,Usa,United States,New York,Bayside,,7.73E+12,,"Category_Lehenga Set, fitoor, fitoor-women, Shipping-6k, Women-10k-Shipping, Womenswear",,Custom,22814000,20009000,21692000,0,0,,1,,,0,,,0,MMM-WF24-954,,9124630000000.00,United States
Brand B,2/9/2026,INR,Draft Orders,2026-02-09 05:30:39+00:00,,2026-02-09 05:31:41+00:00,6987630000000.00,#5203,United States,,United States,New Jersey,Marlboro,,6.87E+14,Syra,"03-07Bri, all24, bestseller-1, Bridesmaids, Collection_Fida, Diwali, festive, Fida womenswear, haldi and mehndi, Others Shipping, Women-10k-Shipping, Womenswear",Saree,xxl,53500,49207.8,,1,0,0,1,,5708104.8,1,,1,4292.2,MMM-WF23-920,First-time,,United States
Brand B,2/12/2026,INR,Draft Orders,2026-02-12 04:49:02+00:00,2026-02-12 04:49:03+00:00,2026-02-12 07:41:07+00:00,6993830000000.00,#5223,United States,Usa,United States,,,,,,,,,7203.39,7203.39,8500,0,0,0,1,,,0,,,0,,First-time,9138170000000.00,India
Brand A,1/16/2026,,Magic Checkout - Brand A,2026-01-16 06:31:31+00:00,2025-10-15 10:13:00+00:00,2026-01-16 06:31:32+00:00,6621620000000.00,#9404,India,,India,Delhi,Delhi,"cod, magic",-8.36E+12,Lilian Kaftan Set,"all, Bestsellers, Co-ord, Collection_cotswold, eoss-25, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, Work Essentials",Co-ord,M,0,0,0,0,7740,,,1,,0,,,0,,First-time,8958410000000.00,India
Brand A,1/16/2026,INR,Magic Checkout - Brand A,2026-01-16 11:36:18+00:00,2025-12-29 10:33:31+00:00,2026-01-16 11:36:19+00:00,6816360000000.00,#10864,India,India,,UTTAR PRADESH,Jhansi,"cod, magic",-8.55E+12,Moonwalk Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Express shipping, Festive_Edit, Kurta Sets/Co-ords, Over 5k",,XL,0,0,0,0,35840,,,4,,0,,,0,MOON-MULTI,First-time,9291630000000.00,India
Brand A,1/14/2026,INR,Magic Checkout - Brand A,2026-01-14 12:19:43+00:00,2026-01-14 12:18:37+00:00,2026-01-14 12:19:44+00:00,6851840000000.00,#11314,India,India,India,Delhi,South,"cod, Magic",8.55E+12,Ella Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,XS,0,0,0,0,24320,,,4,,,,,0,ELLA-BL,First-time,8719950000000.00,India
Brand A,1/16/2026,INR,Magic Checkout - Brand A,,2025-10-11 11:14:21+00:00,2026-01-16 06:31:02+00:00,6614910000000.00,#9323,India,India,India,Haryana,Gurgaon,"cod, Magic",7.95E+14,Moonwalk Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Express shipping, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,,0,0,0,0,,,,113,,0,,,0,MOON-MULTI,First-time,8932580000000.00,India
Brand A,1/21/2026,INR,Magic Checkout - Brand A,2026-01-21 05:50:53+00:00,2026-01-13 20:38:33+00:00,,6850700000000.00,#11292,India,India,India,Tamil Nadu,Chennai,"cod, Magic",8.47E+12,Olivia Kurta Set,"all, Bestsellers, Collection_Et Si, Kurta Sets/Co-ords, Over 5k",Kurta Set,L,0,0,0,0,10560,,,113,,0,,,0,OLIVIA-IV,First-time,,
,1/16/2026,INR,Magic Checkout - Brand A,2026-01-16 06:55:07+00:00,2025-10-14 15:47:01+00:00,2026-01-16 06:55:08+00:00,6620380000000.00,#9392,India,India,India,Maharashtra,Mumbai Suburban,"cod, Magic",8.55E+12,Vivienne Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,,0,0,,0,,,,1,,,0,,0,VIV-BLUE,Returning,8737960000000.00,India
Brand A,1/21/2026,INR,Magic Checkout - Brand A,2026-01-21 05:50:53+00:00,,,-6850700000000.00,#11292,India,India,India,Tamil Nadu,Chennai,"cod, Magic",8.55E+12,Hibiscus Kurta Set,"all, Bestsellers, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",,L,0,0,0,0,9840,,,1,,0,,,0,HIB-BLACK,First-time,9353580000000.00,India
,,INR,Magic Checkout - Brand A,2026-01-21 06:02:36+00:00,2026-01-19 09:18:14+00:00,2026-01-21 06:02:37+00:00,6862430000000.00,,India,,India,Karnataka,560019,"cod, Magic",7.78E+12,Heather Kurta Set,"all, Bestsellers, Co-ord, Collection_Ukiyo, eoss-25, High Tea Selects, Kurta Set, Kurta Sets/Co-ords, Over 5k",Kurta Set,xl,0,0,0,0,0,,,1,,0,,,0,,,1030683500000000.00,India
Brand A,1/23/2026,INR,Magic Checkout - Brand A,2026-01-23 09:08:34+00:00,2026-01-13 14:27:38+00:00,2026-01-23 09:08:35+00:00,6850140000000.00,#11280,India,India,,Haryana,Karnal,"cod, Magic",8.28E+12,wallflower co-ord set,"all, Co-ord, Collection_Folklore, eoss-25, Evening Soirï¿½ï¿½ï¿½ï¿½ï¿½ï¿½es, Express shipping, Festive_Edit, Kurta, Kurta Set, Kurta Sets/Co-or",Co-ord,xs,0,0,0,0,7920,,,,,,0,,,,Returning,7307790000000.00,India
,1/21/2026,INR,Magic Checkout - Brand A,2026-01-21 09:49:00+00:00,,,6664560000000.00,#9628,India,India,India,Uttar Pradesh,Crossing Republik,"cod, Magic",8.55E+12,Ella Kurta Set,"all, Category_Kurta Set, Collection_Lumiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½re, Festive_Edit, Kurta Sets/Co-ords, Over 5k",Kurta Set,L,0,,0,0,7600,,,1,,,0,,0,ELLA-BG,Returning,6687030000000.00,India
,1/17/2026,inr,Magic Checkout - Brand A,2026-01-17 07:03:43+00:00,2026-01-15 08:56:11+00:00,2026-01-17 07:03:44+00:00,6854090000000.00,#11340,India,India,India,Telangana,Hyderabad,"cod, magic",7.61E+14,Amelia Long Kurta Set,"all, Co-ord, Collection_J'adore, eoss-25, High Tea Selects, Kurta Set, Kurta Sets/Co-ords, Over 5k, Pair it, Tunic, Work Essentials",Co-ord,XXXL,0,0,0,,7200,,,1,,0,,,0,,First-time,9359160000000.00,India
Brand A,,INR,Magic Checkout - Brand A,,2025-12-31 05:10:36+00:00,2026-01-08 07:18:24+00:00,893406000000000.00,#10905,India,India,India,,,"cod, Magic",8.47E+12,Jardin Tunic Set,"all, Bestsellers, Collection_Et Si, Express shipping, Over 5k, Tops & Tunics",Tunic,M,0,0,0,0,6560,,,1,,0,,,0,JARDIN-GRY,first-time,9296100000000.00,India
Brand A,1/17/2026,INR,Magic Checkout - Brand A,2026-01-17 07:04:12+00:00,2025-12-28 16:10:26+00:00,2026-01-17 07:04:12+00:00,892748000000000.00,,India,India,India,Karnataka,Bengaluru,"cod, Magic",0,Woodapple Kurta Set,"all, Bestsellers, Co-ord, Collection_Folklore, eoss-25, Express shipping, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, Pair it, Work Essentials",Co-ord,XXXL,0,0,0,,6560,,,1,,0,,,0,,First-time,9289700000000.00,India
Brand A,1/19/2026,INR,Magic Checkout - Brand A,2026-01-19 06:58:03+00:00,2026-01-15 06:29:53+00:00,2026-01-19 06:58:04+00:00,6853860000000.00,#11331,India,India,India,Punjab,Amritsar,"cod, Magic",8.55E+12,,,Kurta Set,XS,0,0,0,0,6560,,,1,,0,,,0,CYRA-RED,First-time,9358950000000.00,india
Brand A,1/8/2026,INR,Magic Checkout - Brand A,2026-01-08 07:18:42+00:00,2025-12-31 05:13:38+00:00,2026-01-08 07:18:42+00:00,6819890000000.00,#10906,India,India,India,Uttar Pradesh,Ghaziabad,"cod, Magic",8.47E+12,Jardin Tunic Set,"all, Bestsellers, Collection_Et Si, Express shipping, Over 5k, Tops & Tunics",Tunic,L,0,0,0,0,6560,,0,1,,,0,,0,JARDIN-GRY,Returning,1022571000000000.00,India
Brand A,1/7/2026,INR,Magic Checkout - Brand A,2026-01-07 11:24:25+00:00,2025-12-25 07:50:27+00:00,,6808000000000.00,,India,India,India,Delhi,New Delhi,"cod, Magic",7.73E+12,Primrose Kurta Set,"all, Co-ord, Collection_Ikigai, eoss-25, Express shipping, Kurta Set, Kurta Sets/Co-ords, Over 5k, RTS, Work Essentials",Kurta Set,XL,0,0,,0,0,,,1,0,0,,,0,,First-time,9280930000000.00,India
Brand A,1/19/2026,INR,Magic Checkout - Brand A,,2026-01-07 13:49:01+00:00,2026-01-19 06:55:35+00:00,6835860000000.00,#11124,India,India,India,Haryana,Gurgaon,"cod, Magic",,Venice Co-ord Set,"all, Co-ord, Collection_Postcard from Summer, eoss-25, Kurta Sets/Co-ords, Over 5k, Tunic",Co-ord,S,0,0,0,0,6020,,,1,,,0,,0,,,6300900000000.00,India
Brand A,1/3/2026,INR,Magic Checkout - Brand A,2026-01-03 06:51:58+00:00,2025-12-28 04:56:26+00:00,,892647000000000.00,#10817,India,India,India,Andhra Pradesh,Krishna,"cod, Magic",7.78E+12,Seville Kurta,"all, Bestsellers, Co-ord, Collection_Ukiyo, eoss-25, Express shipping, High Tea Selects, Kurta, Kurta Set, Kurtas/Kaftans, Over 5k, Pair it, RTS",Kurta,Kurta / XXL,0,0,0,0,4800,,,1,,0,,,0,,First-time,9288740000000.00,INDIA
Brand A,1/17/2026,INR,Magic Checkout - Brand A,2026-01-17 07:04:12+00:00,2025-12-28 16:10:26+00:00,2026-01-17 07:04:12+00:00,6814870000000.00,#10843,India,India,India,Karnataka,Bengaluru,"cod, Magic",7.70E+14,,"all, Category_Stole, Collection_Folklore, eoss-25, Pair it, Stoles, Work Essentials",Stole,XXXL,0,0,0,,2640,0,,1,0,0,,,0,,First-time,1021867000000000.00,INDIA
Brand A,1/3/2026,INR,Magic Checkout - Brand A,,2026-01-02 14:41:55+00:00,,6824800000000.00,#10967,India,India,India,Maharashtra,Mumbai,,7.78E+12,Seville Pants,"Bestsellers, Collection_Ukiyo, eoss-25, Express shipping, High Tea Selects, Pair it, Pants, RTS, Under 3k",Pants,M / Pants,0,0,0,0,2016,,,1,,0,,,0,,First-time,9303150000000.00,India
Brand A,1/3/2026,INR,Magic Checkout - Brand A,2026-01-03 06:51:58+00:00,2025-12-28 04:56:26+00:00,2026-01-03 06:51:59+00:00,6814100000000.00,#10817,India,India,India,Andhra Pradesh,Krishna,"cod, Magic",,,,,,0,0,,0,0,,,0,,0,,,0,,First-time,9288740000000.00,India
Brand A,1/16/2026,INR,Magic Checkout - Brand A,2026-01-16 06:33:13+00:00,2025-10-17 11:20:35+00:00,,-6625010000000.00,#9436,India,India,India,,Gurgaon,"cod, Magic",,,,,,0,0,0,0,0,,,,,0,,,0,,First-time,8971090000000.00,India
Brand A,1/2/2026,INR,Magic Checkout - Brand A,2026-01-02 11:03:32+00:00,2025-12-20 14:50:52+00:00,2026-01-02 11:03:33+00:00,6797800000000.00,#10565,India,India,,Kerala,Aluva,"cod, Magic",,,,,,0,0,0,0,0,,,0,,,0,,0,,Returning,8553230000000.00,India
Brand A,1/8/2026,INR,,2026-01-08 07:19:02+00:00,2025-12-31 05:16:35+00:00,2026-01-08 07:19:03+00:00,6819900000000.00,#10907,India,India,,Uttar Pradesh,Ghaziabad,"cod, Magic",,,,,,0,0,0,0,0,,,0,,,0,,0,,Returning,9296100000000.00,India
Brand A,1/21/2026,INR,Magic Checkout - Brand A,2026-01-21 09:49:00+00:00,2025-11-06 03:57:58+00:00,2026-01-21 09:49:01+00:00,873057000000000.00,,India,India,India,Uttar Pradesh,,"cod, Magic",,,,,,,0,0,0,0,,,0,,,0,,0,,Returning,,India
Brand A,1/3/2026,INR,Magic Checkout - Brand A,2026-01-02 18:45:41+00:00,2026-01-02 18:45:41+00:00,2026-01-02 18:45:57+00:00,6825220000000.00,#10976,India,India,India,Maharashtra,,"MAGIC, UPI",,,,,,0,0,0,0,0,,0,,,0,,,0,,First-time,1023408100000000.00,
Brand A,1/3/2026,INR,Magic Checkout - Brand A,2026-01-03 05:15:15+00:00,2026-01-03 05:15:15+00:00,2026-01-03 05:15:31+00:00,6826160000000.00,#10986,India,India,India,Telangana,Hyderabad,"cod, Magic",,,,,,0,0,0,0,0,,0,,,0,,,0,,First-time,9304970000000.00,India
Brand A,1/4/2026,INR,Magic Checkout - Brand A,2026-01-04 15:00:01+00:00,2026-01-04 15:00:01+00:00,2026-01-04 15:00:17+00:00,6830080000000.00,#11041,India,India,India,KARNATAKA,Bangalore Rural,"card, Magic",,,,,,,0,0,0,0,,0,,,0,,,,,FIRST-TIME,9307830000000.00,India
Brand A,1/4/2026,INR,Magic Checkout - Brand A,2026-01-04 16:30:43+00:00,2026-01-04 16:30:43+00:00,2026-01-04 16:30:59+00:00,6830220000000.00,#11042,India,India,India,Maharashtra,Mumbai,"Magic, upi",,,,,,0,0,0,0,0,,,,,0,,,0,,First-time,9308380000000.00,India
Brand A,1/9/2026,INR,Magic Checkout - Brand A,2026-01-08 20:30:01+00:00,,,6841190000000.00,#11136,India,India,India,Karnataka,Kodagu,"Additional Notes, card, Magic",,,,,,0,0,0,0,0,,0,,,0,,,0,,first-time,9322750000000.00,India
Brand A,1/9/2026,INR,Magic Checkout - Brand A,2026-01-09 13:14:37+00:00,2026-01-09 13:14:37+00:00,2026-01-09 13:14:53+00:00,6842410000000.00,#11159,India,India,India,Haryana,Panipat,,,,,,,0,0,0,0,0,,0,,,0,,,0,,First-time,1026109700000000.00,India
Brand A,1/10/2026,INR,Magic Checkout - Brand A,2026-01-10 09:32:11+00:00,2026-01-10 09:32:11+00:00,2026-01-10 09:32:27+00:00,6844110000000.00,#11186,India,India,India,Karnataka,Bengaluru,"Magic, upi",,,,,,0,0,0,0,,,0,,,0,,,0,,First-time,9330070000000.00,India
Brand A,1/10/2026,INR,Magic Checkout - Brand A,2026-01-10 09:53:29+00:00,2026-01-10 09:53:29+00:00,2026-01-12 05:55:56+00:00,6844120000000.00,#11188,India,India,,Delhi,North Delhi,"cod, Magic",,,,,,0,0,0,0,0,0,0,,,0,,,0,,First-time,9330100000000.00,INDIA
Brand A,1/11/2026,INR,Magic Checkout - Brand A,2026-01-11 18:20:36+00:00,2026-01-11 18:20:36+00:00,2026-01-11 18:20:52+00:00,6846760000000.00,#11227,India,India,India,Rajasthan,Kota,"card, Magic",,,,,,0,0,0,0,0,,0,,,0,,,0,,First-time,9334540000000.00,India
Brand A,1/12/2026,,Magic Checkout - Brand A,2026-01-11 21:35:59+00:00,2026-01-11 21:35:59+00:00,2026-01-11 21:36:15+00:00,896967000000000.00,#11228,India,India,India,Telangana,Hyderabad,"Magic, upi",,,,,,0,,0,0,0,,0,,,0,,,0,,First-time,,india
Brand A,1/12/2026,INR,Magic Checkout - Brand A,2026-01-12 11:25:00+00:00,2026-01-12 11:25:00+00:00,2026-01-12 11:25:16+00:00,6848070000000.00,#11245,India,India,India,Tamil Nadu,Chennai,,,,,,,0,0,0,0,0,,0,,,0,,,,,First-time,9344490000000.00,India
Brand A,1/13/2026,INR,Magic Checkout - Brand A,2026-01-13 03:57:55+00:00,2026-01-13 03:57:55+00:00,,6849490000000.00,#11265,India,India,India,Haryana,Gurgaon,"CARD, MAGIC",,,,,,0,0,0,0,0,,0,,,0,,,0,,First-time,,India
,1/13/2026,INR,Magic Checkout - Brand A,2026-01-13 05:36:30+00:00,2026-01-13 05:36:30+00:00,2026-01-13 05:36:46+00:00,6849610000000.00,#11270,India,India,India,Delhi,South Delhi,"card, Magic",,,,,,,0,0,0,0,,0,,,0,,,0,,First-time,9350160000000.00,India
Brand A,1/14/2026,INR,Magic Checkout - Brand A,2026-01-14 10:51:03+00:00,2026-01-14 10:51:03+00:00,2026-01-14 10:51:19+00:00,6851750000000.00,#11311,India,India,India,Telangana,Kondapur,,,,,,,0,0,0,0,0,,0,,,0,,,0,,First-time,,India
Brand A,1/14/2026,INR,Magic Checkout - Brand A,,2026-01-14 18:19:59+00:00,2026-01-14 18:20:16+00:00,6852360000000.00,#11320,India,India,India,Gujarat,Anand,"cod, Magic",,,,,,0,0,0,,0,,0,,,0,,,0,,First-time,9357720000000.00,India
Brand A,1/15/2026,INR,Magic Checkout - Brand A,2026-01-15 11:42:51+00:00,2026-01-15 11:42:51+00:00,2026-01-15 11:43:06+00:00,6854360000000.00,#11344,India,India,India,Maharashtra,Mumbai Subueban,"additional notes, card, magic",,,,,,0,0,0,0,,,0,,,0,,,0,,First-time,9359510000000.00,INDIA
Brand A,1/16/2026,INR,Magic Checkout - Brand A,2026-01-16 05:27:00+00:00,2026-01-16 05:27:00+00:00,2026-01-16 05:27:16+00:00,6855980000000.00,,India,India,India,Rajasthan,Jodhpur,"cod, Magic",,,,,,0,,0,0,,,0,,,0,,,0,,First-time,9361630000000.00,India
Brand A,1/16/2026,INR,Magic Checkout - Brand A,2026-01-16 11:26:54+00:00,2026-01-16 11:26:54+00:00,2026-01-16 11:27:10+00:00,6856340000000.00,#11386,India,India,India,Punjab,Chandigarh,"card, Magic",,,,,,0,0,0,0,0,,0,,,0,,0,0,,First-time,9362030000000.00,
Brand A,1/19/2026,INR,Magic Checkout - Brand A,2026-01-19 14:45:18+00:00,2026-01-19 14:45:18+00:00,2026-01-22 10:11:50+00:00,899029000000000.00,#11421,India,India,India,Gujarat,Ahmedabad,"cod, Magic",,,,,,0,0,0,0,0,,0,,,0,,,0,,First-time,9370460000000.00,India
Brand A,1/21/2026,INR,Magic Checkout - Brand A,2026-01-21 05:08:24+00:00,2026-01-21 05:08:24+00:00,,6866480000000.00,,India,India,India,ANDHRA PRADESH,Visakhapatnam,"card, Magic",,,,,,0,0,0,0,0,,0,,,0,,,0,,,9374740000000.00,India
Brand A,1/21/2026,inr,Magic Checkout - Brand A,2026-01-21 05:14:59+00:00,2026-01-21 05:14:59+00:00,2026-01-21 06:01:40+00:00,-6866480000000.00,#11440,India,India,India,Haryana,Siwani,"cod, Magic",,,,,,0,,0,0,0,,0,,,0,,,0,,First-time,1031222500000000.00,India
Brand A,1/22/2026,INR,Magic Checkout - Brand A,2026-01-22 00:07:38+00:00,2026-01-22 00:07:38+00:00,2026-01-22 00:07:53+00:00,6868170000000.00,#11451,India,,India,,Mumbai Subueban,"cod, Magic",,,,,,0,0,0,,,0,0,,,0,,,0,,First-time,9378650000000.00,India
Brand A,1/24/2026,INR,Magic Checkout - Brand A,2026-01-23 21:45:24+00:00,,2026-01-23 21:45:40+00:00,6872300000000.00,#11466,,India,India,Delhi,South West Delhi,"cod, Magic",,,,,,0,0,0,0,0,,0,,,0,,,0,,,9385770000000.00,India
Brand A,1/31/2026,INR,Magic Checkout - Brand A,2026-01-31 03:06:36+00:00,2026-01-31 03:06:36+00:00,2026-01-31 03:06:51+00:00,6887830000000.00,#11529,India,India,India,Telangana,Secunderabad,,,,,,,,0,0,0,0,,0,,,0,,,0,,First-time,,
Brand A,1/2/2026,INR,Magic Checkout - Brand A,2026-01-02 18:01:26+00:00,2026-01-02 18:01:26+00:00,2026-01-02 18:01:42+00:00,6825140000000.00,#10971,India,India,India,Delhi,South West Delhi,"cod, Magic",,,,,,,0,,0,0,,,,,,0,,0,,,8513860000000.00,India
Brand A,1/12/2026,INR,Magic Checkout - Brand A,2026-01-12 16:34:49+00:00,2026-01-12 16:34:49+00:00,,6848510000000.00,#11257,India,India,India,Tamil Nadu,,"card, Magic",,,,,,0,0,0,0,0,,0,,,,,,0,,Returning,6735710000000.00,India
Brand A,1/14/2026,INR,Magic Checkout - Brand A,,2026-01-14 04:48:56+00:00,,6851380000000.00,#11296,India,India,India,TELANGANA,,"Magic, upi",,,,,,0,0,0,,0,,0,,,,0,,0,,Returning,892718200000000.00,India
Brand A,1/18/2026,INR,Magic Checkout - Brand A,2026-01-18 05:12:21+00:00,2026-01-18 05:12:21+00:00,2026-01-18 05:12:37+00:00,898681000000000.00,#11404,India,India,India,Jharkhand,,"Magic, upi",,,,,,0,0,0,0,0,,0,,,,0,,0,,Returning,9278650000000.00,India
Brand A,1/18/2026,INR,,,2026-01-18 17:00:47+00:00,2026-01-21 12:12:58+00:00,6861020000000.00,#11410,India,India,India,Andhra Pradesh,Moghulrajpuram,"cod, Magic",,,,,,0,0,0,0,0,,0,,,,0,,0,,,856345600000000.00,India
Brand A,,INR,Magic Checkout - Brand A,2026-01-21 06:42:38+00:00,2026-01-21 06:42:38+00:00,2026-01-24 15:28:05+00:00,6866580000000.00,#11446,India,India,India,Bihar,Samastipur,"cod, Magic",,,,,,0,0,0,,0,,0,,,,0,,0,,Returning,8897740000000.00,India
Brand A,1/27/2026,INR,,2026-01-27 18:21:02+00:00,,2026-01-30 07:09:39+00:00,6879980000000.00,#11499,India,India,,maharashtra,Mumbai,"cod, Magic",,,,,,0,,0,0,0,,0,,,,0,,0,,Returning,9158620000000.00,
Brand A,1/14/2026,INR,Magic Checkout - Brand A,2026-01-14 13:07:51+00:00,2026-01-14 13:07:51+00:00,2026-01-14 13:08:07+00:00,6851890000000.00,#11315,,India,India,Delhi,South Delhi,"cod, Magic",,,,,,0,0,0,0,0,,0,,,,0,0,0,,Returning,955670100000000.00,India
Brand A,1/22/2026,INR,Magic Checkout - Brand A,2026-01-22 04:38:19+00:00,2026-01-22 04:38:19+00:00,2026-01-22 04:38:35+00:00,6868560000000.00,#11452,India,India,,Telangana,Hyderabad,"cod, Magic",,,,,,0,0,0,0,0,,0,,,,0,,0,,Returning,804409100000000.00,
Brand A,1/17/2026,INR,Magic Checkout - Brand A,2026-01-16 18:31:36+00:00,2026-01-16 18:31:36+00:00,2026-01-16 18:31:51+00:00,6857020000000.00,#11396,,India,India,,Ahmedabad,"COD, MAGIC",,,,,,0,0,0,0,0,,0,,,,0,,0,,Returning,6224230000000.00,India
Brand A,1/8/2026,INR,Magic Checkout - Brand A,2026-01-08 14:43:47+00:00,2026-01-08 14:43:47+00:00,2026-01-08 14:44:03+00:00,6840420000000.00,#11132,India,India,,Karnataka,Bangalore,"magic, upi",,,,,,0,0,0,0,0,,0,,,,0,,0,,Returning,7142000000000.00,India
Brand A,1/28/2026,INR,Magic Checkout - Brand A,2026-01-27 21:12:38+00:00,2026-01-27 21:12:38+00:00,2026-01-27 21:12:54+00:00,6880240000000.00,#11502,India,India,India,Delhi,South West Delhi,"Magic, upi",,,,,,0,0,0,0,0,,0,,,,0,,0,,Returning,7508950000000.00,India
Brand A,1/10/2026,INR,Draft Orders,2026-01-10 05:53:16+00:00,2026-01-10 05:53:16+00:00,2026-01-10 05:56:18+00:00,6843880000000.00,#11176,India,India,,,,,,,,,,0,,150,0,0,,0,,,0,,,0,,First-time,,India
Brand A,1/1/2026,INR,Magic Checkout - Brand A,,2026-01-01 00:11:57+00:00,2026-01-01 00:12:13+00:00,6821590000000.00,#10924,India,India,India,,Gurgaon,"cod, Magic",,,,,,0,0,150,0,0,,0,,,0,,,0,,First-time,9298100000000.00,India
Brand A,1/1/2026,INR,Magic Checkout - Brand A,2026-01-01 03:43:44+00:00,2026-01-01 03:43:44+00:00,,6821810000000.00,#10925,India,India,India,,Hyderabad,"cod, magic",,,,,,0,0,150,0,0,,0,,,0,,,0,,First-time,9298510000000.00,India
Brand A,1/1/2026,INR,Magic Checkout - Brand A,,2026-01-01 04:09:00+00:00,2026-01-01 04:09:16+00:00,893661000000000.00,,India,India,India,delhi,Delhi,,,,,,,0,0,150,0,0,,0,,,0,,,0,,,1022839400000000.00,India
Brand A,1/1/2026,INR,Magic Checkout - Brand A,2026-01-01 04:24:54+00:00,2026-01-01 04:24:54+00:00,2026-01-01 04:25:10+00:00,6821860000000.00,#10927,India,India,India,Karnataka,Bengaluru,"cod, Magic",0,,,,,0,0,150,0,0,,0,,,0,,,0,,First-time,9298560000000.00,India
Brand A,1/1/2026,,Draft Orders,2026-01-01 06:26:05+00:00,2026-01-01 06:26:06+00:00,2026-01-02 11:33:29+00:00,6822010000000.00,#10929,India,India,India,Karnataka,Bangalore,,,,,,,0,0,,0,0,,,,,0,,,0,,First-time,,India
Brand A,1/1/2026,INR,Magic Checkout - Brand A,2026-01-01 06:42:14+00:00,2026-01-01 06:42:14+00:00,2026-01-01 06:42:30+00:00,-6822020000000.00,#10930,India,India,India,Karnataka,Bengaluru,"emi, Magic",,,,,,0,0,150,0,0,,0,0,,,,,0,,,1022725000000000.00,India
Brand A,1/1/2026,,,2026-01-01 08:45:59+00:00,2026-01-01 08:45:59+00:00,2026-01-01 08:46:14+00:00,6822160000000.00,#10931,India,India,India,Kerala,Ernakulam,"card, Magic",,,,,,0,,150,0,0,,0,,,0,,,0,,First-time,9298850000000.00,India
Brand A,1/1/2026,INR,Draft Orders,2026-01-01 10:06:07+00:00,2026-01-01 10:06:07+00:00,2026-01-02 11:31:59+00:00,6822230000000.00,#10933,India,India,India,Jharkhand,Ranchi,,,,,,,0,0,150,0,0,,0,,,0,,,0,,First-time,9298940000000.00,
